seq,xcol, ycol
1014,481.365, 4341.41
1015,844.22217, 4303.5303
1016,3588.5264, 3383.698
1017,1516.3762, 573.59094
1018,2021.0469, 1357.0635
1019,4405.384, 6487.44
1020,830.508, 5428.924
1021,1271.6162, 1029.0511
1022,1665.1715, 734.4324
1023,3446.4766, 5593.504
1024,0.0, 694.59357
1025,3092.761, 5404.68
1026,5348.507, 5770.503
1027,307.73715, 382.1761
1028,0.0, 748.1652
1029,1972.907, 759.1497
1030,4849.262, 1915.3695
1031,6330.5293, 3556.0857
1032,4585.9126, 5009.9614
1033,698.71576, 634.1123
1034,2771.647, 5379.8413
1035,1060.4749, 4640.2856
1036,306.3583, 4350.028
1037,1929.7822, 822.2781
1038,0.0, 694.59357
1039,295.32712, 5198.0684
1040,1411.1825, 5319.297
1041,1727.8002, 1841.7202
1042,1560.732, 1206.3585
1043,2492.5388, 6082.4873
1044,920.9661, 4524.007
1045,2940.9175, 5253.398
1046,17.951818, 2076.6917
1047,1093.2415, 420.75864
1048,2504.606, 5946.766
1049,1071.3998, 3365.0293
1050,362.88074, 4128.185
1051,1610.3475, 3890.729
1052,2289.2598, 5511.032
1053,804.44324, 1109.6156
1054,52.470947, 4824.2466
1055,0.0, 581.84607
1056,1663.8363, 5019.8223
1057,3072.825, 4635.3447
1058,1694.5172, 434.5354
1059,2912.162, 5315.3047
1060,400.0908, 621.7361
1061,820.9064, 6255.83
1062,635.4873, 1361.1262
1063,1282.48, 1055.0114
1064,285.6742, 2151.192
1065,0.0, 712.4548
1066,2015.8538, 5173.8867
1067,3456.1484, 6467.0996
1068,2349.161, 5667.8
1069,3032.4001, 1041.3499
1070,4997.6924, 526.7995
1071,0.0, 376.66342
1072,0.0, 382.1761
1073,4812.965, 5902.969
1074,1575.4958, 2392.458
1075,554.3264, 558.45483
1076,744.0456, 4548.0273
1077,6237.9053, 4537.018
1078,1768.9703, 590.1005
1079,4208.373, 6245.9956
1080,2316.7874, 4540.364
1081,4637.37, 5321.648
1082,224.98598, 972.9843
1083,734.4324, 3978.431
1084,5171.745, 5954.9165
1085,1248.5186, 3399.6409
1086,445.55573, 957.9316
1087,236.02177, 537.8111
1088,0.0, 456.5751
1089,0.0, 693.2195
1090,357.3673, 3056.743
1091,1562.0746, 535.0583
1092,4774.831, 6463.109
1093,994.8715, 5801.938
1094,1381.4307, 3431.8464
1095,1576.8374, 398.71283
1096,2967.2583, 6039.6157
1097,2602.3447, 669.8563
1098,0.0, 491.00412
1099,2897.1277, 6728.0366
1100,4214.6284, 5696.897
1101,0.0, 473.10226
1102,397.33484, 639.6123
1103,0.0, 649.2365
1104,656.11035, 5834.8535
1105,463.4617, 408.35834
1106,1016.7492, 463.4617
1107,1027.6844, 507.52646
1108,1791.4982, 800.32684
1109,474.47943, 4179.2285
1110,1497.5306, 3119.3804
1111,1881.2312, 5344.303
1112,1400.3676, 4990.194
1113,35.902367, 489.62717
1114,671.23083, 691.84534
1115,346.3398, 4472.101
1116,2320.5315, 460.7071
1117,727.56506, 484.1191
1118,1361.1262, 3890.729
1119,1451.6971, 2040.4957
1120,899.04926, 1774.2743
1121,0.0, 1046.815
1122,1846.9956, 1340.8069
1123,0.0, 453.82034
1124,464.83896, 394.57883
1125,2269.1646, 5784.547
1126,2940.9175, 5579.622
1127,1405.7755, 4368.597
1128,0.0, 550.1978
1129,1737.1066, 649.2365
1130,757.77673, 971.6161
1131,4940.4473, 6068.731
1132,2901.432, 5736.2153
1133,0.0, 2685.114
1134,994.8715, 3774.3328
1135,1465.187, 5663.254
1136,0.0, 420.75864
1137,1572.8124, 577.7186
1138,1277.0486, 1423.3438
1139,1527.1378, 4440.2056
1140,997.60675, 427.64722
1141,1035.8842, 4787.475
1142,191.87454, 5739.1772
1143,1016.7492, 502.0193
1144,1004.4442, 3438.3667
1145,587.3491, 1355.7091
1146,2289.2598, 6292.96
1147,614.8597, 2500.9893
1148,562.58307, 5854.6416
1149,1106.887, 5217.7734
1150,2125.5776, 5032.577
1151,0.0, 3864.8284
1152,44.1868, 830.508
1153,4228.5337, 5704.2056
1154,3812.7854, 6568.978
1155,2770.5227, 5574.8716
1156,3278.2246, 5635.605
1157,328.41837, 842.8509
1158,0.0, 737.17914
1159,266.36667, 1714.4955
1160,804.44324, 5131.505
1161,0.0, 738.5525
1162,1944.1763, 5778.249
1163,809.9314, 379.41977
1164,662.9836, 2274.1943
1165,0.0, 603.8564
1166,793.46564, 1758.3568
1167,1683.852, 437.2906
1168,901.7893, 3726.719
1169,1567.4442, 5281.576
1170,1852.2687, 6044.882
1171,0.0, 423.51413
1172,0.0, 457.95245
1173,413.86972, 5354.837
1174,2281.7314, 785.23126
1175,4576.6846, 4718.024
1176,804.44324, 1427.3962
1177,900.4193, 3826.4854
1178,2039.2004, 825.0215
1179,657.48505, 860.6754
1180,0.0, 811.30334
1181,0.0, 804.44324
1182,0.0, 4943.7754
1183,0.0, 664.3582
1184,541.9402, 807.1874
1185,2944.093, 5498.488
1186,580.4703, 2665.4607
1187,3787.9172, 5954.7993
1188,1070.0343, 532.3054
1189,2898.2043, 6455.733
1190,1471.9291, 585.9734
1191,0.0, 5369.5674
1192,2128.1426, 2604.7004
1193,889.45807, 863.4172
1194,1535.2054, 3504.3174
1195,2293.0205, 669.8563
1196,1413.8855, 398.71283
1197,4248.9644, 6573.2993
1198,842.8509, 422.13638
1199,4252.321, 6903.8354
1200,0.0, 672.6053
1201,966.1427, 5450.491
1202,2939.8582, 4524.5317
1203,0.0, 742.67236
1204,1584.8853, 1187.3019
1205,508.90323, 6529.8135
1206,0.0, 569.46313
1207,2788.4607, 5224.587
1208,4629.916, 5829.086
1209,662.9836, 464.83896
1210,292.5692, 585.9734
1211,3982.9932, 5715.204
1212,277.3998, 925.0746
1213,3229.859, 5941.0913
1214,230.50395, 1007.1789
1215,0.0, 5604.0396
1216,1614.3647, 5655.5874
1217,2057.3188, 4871.308
1218,0.0, 683.60016
1219,3244.5996, 4804.8677
1220,0.0, 918.227
1221,0.0, 519.9166
1222,2632.8625, 5103.7573
1223,2921.7825, 5244.789
1224,1146.4335, 646.4869
1225,2589.363, 4981.2466
1226,493.75803, 5181.5786
1227,1407.1274, 3587.0696
1228,2448.844, 5057.007
1229,621.7361, 551.57404
1230,415.24753, 3400.4753
1231,1041.3499, 5996.8667
1232,2474.3801, 5630.073
1233,3440.8044, 6109.1055
1234,0.0, 951.08795
1235,1363.8344, 673.97974
1236,3928.366, 5829.086
1237,709.70715, 831.8795
1238,71.79951, 5534.816
1239,0.0, 5260.47
1240,2659.6604, 3331.3816
1241,149.09714, 607.9828
1242,0.0, 1059.109
1243,0.0, 667.1073
1244,3205.6475, 6202.549
1245,1136.8914, 547.4454
1246,57.993553, 4354.6294
1247,4531.3213, 6629.468
1248,1937.6359, 5736.926
1249,842.8509, 3362.4663
1250,4382.0034, 6164.578
1251,975.7207, 4388.935
1252,2242.6968, 5705.305
1253,1521.7577, 3958.4048
1254,1635.7748, 6031.177
1255,427.64722, 829.1364
1256,565.33514, 467.59344
1257,252.57419, 573.59094
1258,1703.8435, 5303.0933
1259,1481.3646, 2183.0928
1260,0.0, 430.40253
1261,2837.2583, 3262.8555
1262,1690.5187, 5330.408
1263,3737.0488, 5287.0664
1264,3691.8167, 4855.54
1265,2434.193, 1055.0114
1266,1101.4293, 4335.388
1267,4532.3604, 6516.79
1268,2193.2727, 715.20233
1269,1136.8914, 781.1138
1270,4039.8904, 5567.293
1271,3710.388, 4993.552
1272,591.4762, 3802.5442
1273,1912.7471, 704.2117
1274,0.0, 463.4617
1275,4343.7393, 5497.3237
1276,785.23126, 1253.9547
1277,3706.4336, 6531.6836
1278,0.0, 408.35834
1279,270.50418, 4718.2246
1280,4046.5264, 5799.8286
1281,0.0, 4197.7104
1282,0.0, 953.8255
1283,5110.637, 6417.114
1284,914.118, 3498.0942
1285,3422.8333, 5321.4863
1286,808.5594, 1037.2506
1287,1428.747, 5063.307
1288,2983.971, 5701.4253
1289,398.71283, 691.84534
1290,2070.2388, 584.59766
1291,0.0, 4732.7134
1292,5791.6616, 2048.2642
1293,1910.124, 4496.7363
1294,74.5606, 1278.4065
1295,1125.9833, 2946.2078
1296,0.0, 382.1761
1297,1168.2355, 2914.303
1298,74.5606, 2031.4246
1299,4112.531, 6440.785
1300,1207.7192, 3498.8738
1301,2552.5588, 5718.268
1302,2199.6282, 6083.8677
1303,1287.9104, 5058.1016
1304,1562.0746, 5865.152
1305,1340.8069, 1852.2687
1306,1705.1754, 558.45483
1307,1655.8234, 638.2373
1308,590.1005, 424.8918
1309,0.0, 493.75803
1310,1336.7413, 933.29065
1311,879.86536, 881.23584
1312,830.508, 5519.85
1313,2037.9049, 550.1978
1314,1358.4178, 656.11035
1315,397.33484, 851.0782
1316,0.0, 411.11404
1317,0.0, 4663.625
1318,2523.8486, 665.7328
1319,1358.4178, 1140.9811
1320,628.61194, 4417.5703
1321,4093.4607, 5475.1055
1322,724.81793, 606.6073
1323,0.0, 517.1634
1324,0.0, 424.8918
1325,3238.1653, 6680.766
1326,3464.9575, 506.1497
1327,1226.765, 411.11404
1328,4293.3315, 6659.66
1329,1172.3219, 1984.638
1330,1675.8486, 2806.2961
1331,2960.9617, 5514.3833
1332,7017.2686, 5118.998
1333,691.84534, 5515.695
1334,69.03838, 1471.9291
1335,570.8391, 427.64722
1336,1630.4247, 4972.454
1337,1405.7755, 1080.9569
1338,0.0, 460.7071
1339,1572.8124, 598.3543
1340,2507.0159, 712.4548
1341,3503.541, 5940.341
1342,158.75735, 433.1578
1343,4193.727, 6562.3027
1344,150.47719, 2417.0479
1345,3227.0815, 6188.5728
1346,3246.4336, 868.9004
1347,1135.528, 405.60254
1348,748.1652, 711.081
1349,0.0, 785.23126
1350,1009.9135, 394.57883
1351,2783.9858, 6672.24
1352,2665.4607, 680.85156
1353,2281.7314, 7040.971
1354,418.0031, 5054.6895
1355,6520.9766, 796.2102
1356,2397.385, 2260.3535
1357,1991.1492, 5977.4106
1358,923.70514, 5897.2925
1359,389.06665, 563.95917
1360,273.26248, 402.8467
1361,591.4762, 5383.303
1362,327.0397, 6229.837
1363,0.0, 1050.9133
1364,2393.6902, 5659.338
1365,0.0, 812.6753
1366,2052.1458, 826.3932
1367,1998.9573, 497.88873
1368,77.321655, 3336.6042
1369,4622.154, 5620.6265
1370,2609.408, 5024.826
1371,4066.6113, 5035.099
1372,1827.2018, 2642.2048
1373,627.2368, 448.31067
1374,0.0, 395.95685
1375,1904.876, 5538.5024
1376,2396.1538, 5662.4067
1377,524.0464, 378.0416
1378,2829.5479, 5826.417
1379,2124.2947, 6131.674
1380,3426.117, 5294.7925
1381,1116.4363, 2750.222
1382,1458.443, 5475.169
1383,77.321655, 631.3622
1384,124.25448, 1228.125
1385,4074.4304, 6359.0347
1386,3604.4424, 4970.7925
1387,2267.9067, 5326.244
1388,1157.336, 4423.292
1389,815.41907, 636.86237
1390,4631.277, 6616.2827
1391,3364.1753, 4044.1619
1392,814.0472, 2096.0222
1393,860.6754, 920.9661
1394,2548.9802, 4999.2886
1395,1811.3452, 3271.9126
1396,2435.4158, 693.2195
1397,1313.6923, 486.87317
1398,3024.2273, 5815.7715
1399,3315.612, 5151.8306
1400,3303.2417, 3603.0037
1401,678.1029, 382.1761
1402,823.64984, 5538.4453
1403,1016.7492, 3129.1533
1404,0.0, 445.55573
1405,3913.265, 5295.804
1406,31.760048, 5950.441
1407,2801.847, 5726.436
1408,1571.4705, 3854.5115
1409,1643.797, 2291.767
1410,354.61053, 2794.0454
1411,342.20428, 389.06665
1412,372.52875, 4175.973
1413,1226.765, 580.4703
1414,3652.383, 5640.6
1415,0.0, 4981.2466
1416,945.6125, 5657.964
1417,6982.735, 983.9291
1418,3048.658, 1037.2506
1419,3106.606, 3714.3289
1420,404.22464, 5201.004
1421,951.08795, 493.75803
1422,1562.0746, 660.2344
1423,1757.0295, 2247.7463
1424,1731.7893, 4393.626
1425,580.4703, 489.62717
1426,825.0215, 2637.5366
1427,4349.038, 5808.1865
1428,2837.2583, 5724.5215
1429,6056.6743, 3846.415
1430,1564.7596, 614.8597
1431,1070.0343, 4633.991
1432,1517.7218, 1850.9506
1433,2270.4224, 2905.7292
1434,783.8588, 2131.9888
1435,0.0, 985.297
1436,2337.9746, 5228.435
1437,201.53265, 1746.4072
1438,1471.9291, 6676.119
1439,2908.9475, 5538.847
1440,1908.8123, 5379.1763
1441,3852.2046, 6118.3633
1442,440.0457, 4310.4893
1443,220.84737, 5883.544
1444,2949.3765, 5658.5327
1445,0.0, 457.95245
1446,764.64136, 4764.0215
1447,0.0, 746.79205
1448,1984.638, 1335.386
1449,0.0, 515.78674
1450,2270.4224, 1883.8607
1451,495.13495, 3393.7866
1452,3345.2715, 5902.9053
1453,0.0, 1377.371
1454,3398.806, 5808.0747
1455,2515.44, 4229.2993
1456,0.0, 437.2906
1457,0.0, 1217.2434
1458,3547.0952, 5380.1367
1459,2976.673, 4942.3306
1460,2552.5588, 5319.135
1461,680.85156, 789.3486
1462,150.47719, 5961.975
1463,0.0, 790.72095
1464,945.6125, 805.8153
1465,2853.7122, 5387.476
1466,2235.1157, 581.84607
1467,1435.4993, 5602.3306
1468,1825.8811, 3411.282
1469,331.17566, 1309.6228
1470,57.993553, 1703.8435
1471,3604.4424, 6175.6
1472,964.77423, 4472.945
1473,2139.6755, 5491.5947
1474,2653.8508, 5739.1357
1475,287.05322, 867.5296
1476,1783.5513, 526.7995
1477,977.08887, 951.08795
1478,2414.594, 5352.2197
1479,1110.9797, 6019.063
1480,1005.8116, 1865.4419
1481,1772.9485, 5555.555
1482,794.8379, 4516.3545
1483,376.66342, 3605.8794
1484,1475.9733, 819.53455
1485,805.8153, 420.75864
1486,2006.7593, 3382.8542
1487,3329.637, 3924.075
1488,3692.485, 4948.3784
1489,3550.0989, 5335.3374
1490,555.7026, 2195.8157
1491,1176.408, 4166.543
1492,1233.5645, 742.67236
1493,790.72095, 393.2008
1494,1325.897, 456.5751
1495,610.7336, 3444.0483
1496,4077.6304, 6572.2246
1497,4419.08, 6866.988
1498,0.0, 427.64722
1499,2039.2004, 4139.7446
1500,0.0, 387.68857
1501,2209.7854, 2904.6555
1502,373.90698, 5754.673
1503,3028.3174, 5234.211
1504,2393.6902, 6047.4604
1505,0.0, 785.23126
1506,0.0, 793.46564
1507,3385.384, 5788.9795
1508,1759.684, 1291.9827
1509,1030.4178, 5349.437
1510,7311.215, 3849.8928
1511,2672.4094, 3479.2551
1512,910.0087, 1272.9744
1513,1817.9545, 1850.9506
1514,5643.1313, 4383.2686
1515,4983.9707, 871.6418
1516,825.0215, 1501.5704
1517,761.89557, 413.86972
1518,1112.344, 2286.7512
1519,1653.1516, 5217.583
1520,488.25018, 642.3622
1521,1991.1492, 738.5525
1522,992.1361, 672.6053
1523,3698.4836, 6626.7485
1524,1005.8116, 2431.7473
1525,2117.8777, 6659.55
1526,1626.411, 5759.001
1527,3316.4922, 4931.0986
1528,4269.265, 5304.092
1529,1355.7091, 394.57883
1530,2030.1279, 4446.0522
1531,1275.6906, 4281.567
1532,0.0, 1527.1378
1533,1865.4419, 6081.152
1534,2655.0134, 6392.4106
1535,0.0, 1671.8456
1536,0.0, 3528.1665
1537,2371.4695, 5706.184
1538,0.0, 4943.3423
1539,1889.118, 5585.5103
1540,1347.5817, 5587.053
1541,1005.8116, 2575.1543
1542,1898.3127, 5355.758
1543,1860.1743, 5393.07
1544,2260.3535, 2746.8262
1545,1749.0636, 3637.7776
1546,1817.9545, 4652.271
1547,0.0, 796.2102
1548,1296.0544, 4073.9722
1549,0.0, 1075.4958
1550,154.61731, 479.9879
1551,1480.0168, 5230.864
1552,1016.7492, 5273.6006
1553,941.50555, 1264.8245
1554,0.0, 6219.4565
1555,3111.5286, 5217.0117
1556,3167.7764, 5670.9663
1557,0.0, 474.47943
1558,1396.3108, 382.1761
1559,5688.7344, 7169.38
1560,3046.632, 5971.043
1561,1915.3695, 838.7369
1562,0.0, 558.45483
1563,4607.312, 6324.744
1564,0.0, 857.9335
1565,2385.0593, 684.9744
1566,1941.5605, 4278.3286
1567,379.41977, 5726.0537
1568,2692.0251, 6031.643
1569,0.0, 916.85736
1570,979.8251, 952.4568
1571,3645.45, 6510.396
1572,0.0, 440.0457
1573,3749.1929, 5717.191
1574,2410.9111, 4388.935
1575,1405.7755, 5815.0728
1576,226.36548, 4382.952
1577,2189.4568, 5684.567
1578,6226.7603, 1150.5223
1579,3329.637, 5830.847
1580,0.0, 875.7537
1581,1407.1274, 5714.6846
1582,1035.8842, 429.02487
1583,4562.8696, 6828.3384
1584,1101.4293, 4109.014
1585,2588.1807, 5247.429
1586,3430.2117, 5689.095
1587,1022.21716, 499.2656
1588,1725.1401, 5962.265
1589,86.98511, 451.06552
1590,4281.208, 6447.0625
1591,4272.5396, 805.8153
1592,1556.7036, 4737.9976
1593,1436.8495, 4342.076
1594,3862.5447, 5716.7163
1595,581.84607, 1467.884
1596,1381.4307, 1970.2983
1597,333.9329, 4328.9824
1598,4173.9316, 6085.0073
1599,394.57883, 5344.6157
1600,154.61731, 1394.9584
1601,1766.3177, 3460.9602
1602,3812.7854, 4652.9307
1603,3567.237, 6132.706
1604,0.0, 3100.6836
1605,3859.1096, 5849.336
1606,1774.2743, 3251.9246
1607,1461.1409, 638.2373
1608,1396.3108, 5742.5396
1609,0.0, 3203.7717
1610,95.26773, 1192.7477
1611,0.0, 748.1652
1612,0.0, 1796.7935
1613,0.0, 552.95026
1614,1293.34, 5307.079
1615,267.74585, 606.6073
1616,559.83093, 464.83896
1617,0.0, 5506.6367
1618,728.93854, 2945.1506
1619,1071.3998, 1153.2479
1620,1138.2546, 737.17914
1621,0.0, 434.5354
1622,749.5384, 4209.941
1623,2347.9192, 3019.1047
1624,1115.0721, 536.4347
1625,2043.0859, 2094.7349
1626,3622.9944, 5886.9937
1627,230.50395, 1933.7097
1628,3456.1484, 4134.626
1629,2777.2615, 3420.3655
1630,1705.1754, 6373.7026
1631,734.4324, 708.3333
1632,974.35254, 4338.405
1633,1158.6986, 431.78018
1634,3731.8958, 5788.8643
1635,5261.271, 2214.8586
1636,1247.1594, 440.0457
1637,0.0, 572.215
1638,2584.632, 459.32977
1639,2246.4844, 4054.052
1640,1042.7162, 4957.915
1641,925.0746, 4400.7637
1642,4202.466, 5528.954
1643,1910.124, 5064.7524
1644,4007.945, 5963.7705
1645,3307.6702, 4303.1807
1646,1416.5883, 2702.3667
1647,418.0031, 4648.2983
1648,93.887314, 1983.3351
1649,491.00412, 3709.0713
1650,5313.75, 6734.7505
1651,650.6113, 3956.327
1652,1400.3676, 1105.5227
1653,1666.5065, 2759.2603
1654,2247.7463, 5250.5107
1655,2696.6252, 4092.5635
1656,1385.4896, 3307.6702
1657,0.0, 515.78674
1658,617.6103, 4657.3154
1659,3733.1863, 5699.742
1660,2917.5112, 5725.799
1661,2760.3882, 5011.2676
1662,1665.1715, 446.9332
1663,0.0, 2985.0117
1664,3098.7058, 5657.2993
1665,2232.5867, 5975.7397
1666,2646.8674, 5015.04
1667,2535.8337, 3518.9844
1668,1937.6359, 552.95026
1669,1835.1229, 4622.842
1670,539.1875, 595.6031
1671,1751.7194, 477.2337
1672,0.0, 1177.7699
1673,1825.8811, 3958.4048
1674,143.5768, 5219.1987
1675,1745.079, 631.3622
1676,900.4193, 486.87317
1677,408.35834, 543.31647
1678,1567.4442, 4431.647
1679,3823.5222, 6117.419
1680,0.0, 546.0691
1681,1673.18, 621.7361
1682,1055.0114, 5657.632
1683,2775.0168, 768.75977
1684,2742.293, 5707.543
1685,0.0, 815.41907
1686,387.68857, 1976.8188
1687,727.56506, 543.31647
1688,4092.5635, 6181.3213
1689,3608.0317, 6213.161
1690,844.22217, 506.1497
1691,362.88074, 871.6418
1692,0.0, 5202.9536
1693,1560.732, 2861.3586
1694,382.1761, 437.2906
1695,683.60016, 431.78018
1696,0.0, 5917.0757
1697,1457.094, 6286.719
1698,160.13734, 816.79095
1699,2346.677, 5668.0796
1700,2097.3093, 5108.052
1701,4987.901, 6161.153
1702,1150.5223, 5497.692
1703,0.0, 404.22464
1704,3048.658, 6721.93
1705,3779.9106, 6869.9766
1706,1461.1409, 5709.8164
1707,656.11035, 5650.424
1708,1301.4825, 595.6031
1709,925.0746, 591.4762
1710,4243.716, 5826.3447
1711,1267.5414, 1055.0114
1712,4452.1436, 1185.9403
1713,3095.7356, 4795.957
1714,793.46564, 4638.044
1715,1654.4875, 4431.647
1716,1803.4098, 493.75803
1717,1771.6226, 676.7285
1718,0.0, 6297.7495
1719,0.0, 1872.0232
1720,1065.9376, 5178.25
1721,2160.1375, 4973.5596
1722,2208.5166, 5556.9507
1723,1127.3469, 1289.268
1724,0.0, 559.83093
1725,125.634705, 3085.8044
1726,260.8498, 2851.5237
1727,1105.5227, 6021.805
1728,0.0, 510.27997
1729,1166.8732, 5480.293
1730,1325.897, 3428.5752
1731,1936.3273, 5264.5527
1732,6057.6426, 1623.7347
1733,820.9064, 1749.0636
1734,0.0, 5445.7173
1735,1693.1844, 5651.1914
1736,1898.3127, 486.87317
1737,2321.7793, 5842.507
1738,318.7675, 4480.774
1739,946.98145, 508.90323
1740,5834.782, 3746.01
1741,1283.8376, 1154.6107
1742,1827.2018, 3908.3616
1743,1899.6257, 735.8058
1744,4933.8877, 6052.335
1745,252.57419, 5503.7905
1746,0.0, 4662.324
1747,2157.5825, 1132.8011
1748,1689.1855, 4155.7563
1749,1252.5958, 1653.1516
1750,631.3622, 481.365
1751,979.8251, 6206.509
1752,642.3622, 5071.813
1753,570.8391, 1775.6
1754,0.0, 463.4617
1755,1500.2239, 5336.129
1756,1340.8069, 5078.5635
1757,1810.023, 6529.4478
1758,1832.4832, 5689.276
1759,3254.6636, 5637.8135
1760,310.4948, 429.02487
1761,778.3686, 3447.285
1762,1373.3107, 5050.8916
1763,0.0, 616.235
1764,2572.7815, 4778.52
1765,2439.0815, 4338.7393
1766,160.13734, 2837.2583
1767,2533.4392, 4762.7056
1768,262.22903, 1907.5002
1769,1042.7162, 1106.887
1770,879.86536, 5030.6797
1771,2310.5417, 3268.2954
1772,595.6031, 5330.009
1773,16.570953, 5145.4805
1774,215.32909, 400.0908
1775,704.2117, 877.12427
1776,0.0, 952.4568
1777,1012.6479, 2920.7153
1778,977.08887, 4294.746
1779,2222.462, 797.5824
1780,1673.18, 5297.823
1781,974.35254, 3069.8186
1782,1649.1431, 614.8597
1783,2754.7441, 5764.2593
1784,1587.567, 475.85657
1785,2727.5178, 6728.5225
1786,1466.5355, 5132.5903
1787,894.93896, 2544.2043
1788,1417.9395, 4595.263
1789,2242.6968, 2036.6091
1790,3875.0425, 5912.4404
1791,590.1005, 753.65765
1792,905.8992, 5134.7563
1793,1998.9573, 3803.7542
1794,2222.462, 581.84607
1795,468.97067, 4743.435
1796,3332.2532, 6092.9507
1797,2222.462, 665.7328
1798,539.1875, 5726.011
1799,661.609, 1974.211
1800,559.83093, 419.3809
1801,779.7412, 4196.5176
1802,6054.708, 4258.2544
1803,1015.38214, 5393.3594
1804,3856.2383, 2217.394
1805,0.0, 2835.0574
1806,1243.0814, 5212.04
1807,0.0, 422.13638
1808,1455.7449, 5270.891
1809,2240.1707, 2560.8975
1810,1327.2527, 4872.272
1811,418.0031, 676.7285
1812,1065.9376, 3800.1204
1813,342.20428, 855.19147
1814,1331.3196, 5558.1763
1815,4005.9731, 5956.8203
1816,0.0, 2045.6754
1817,3887.9456, 5433.283
1818,864.788, 2658.499
1819,1155.9734, 4800.2485
1820,0.0, 700.0898
1821,368.39398, 786.60376
1822,0.0, 4898.7075
1823,2439.0815, 919.59656
1824,0.0, 1645.1337
1825,4307.713, 6426.3413
1826,0.0, 682.2259
1827,240.16003, 565.33514
1828,1258.0314, 5609.0366
1829,2902.5068, 5849.0225
1830,1022.21716, 704.2117
1831,1165.5109, 5203.1484
1832,343.58282, 2200.8987
1833,347.7183, 2517.844
1834,808.5594, 419.3809
1835,712.4548, 395.95685
1836,1576.8374, 3587.0696
1837,686.34863, 5532.791
1838,2533.4392, 5099.7773
1839,0.0, 690.4712
1840,0.0, 706.9595
1841,2527.4475, 5713.3843
1842,0.0, 763.26843
1843,0.0, 551.57404
1844,4279.0493, 6225.5176
1845,0.0, 554.3264
1846,1357.0635, 643.7371
1847,1661.1658, 4115.1597
1848,1142.3444, 4568.328
1849,2295.5266, 5670.502
1850,2018.4507, 438.66815
1851,2048.2642, 5066.0747
1852,2247.7463, 3329.637
1853,3547.0952, 4736.436
1854,0.0, 3192.4783
1855,1564.7596, 3251.0105
1856,2889.579, 4698.292
1857,0.0, 473.10226
1858,93.887314, 1382.7837
1859,1630.4247, 3151.4534
1860,962.0373, 2824.028
1861,0.0, 446.9332
1862,1423.3438, 4199.299
1863,0.0, 1304.1962
1864,0.0, 459.32977
1865,0.0, 499.2656
1866,2401.0774, 6460.784
1867,576.3428, 434.5354
1868,2611.7598, 4961.861
1869,71.79951, 445.55573
1870,1022.21716, 3057.7515
1871,4195.721, 5449.1025
1872,173.93675, 569.46313
1873,0.0, 459.32977
1874,2832.8547, 5822.465
1875,2269.1646, 738.5525
1876,0.0, 473.10226
1877,642.3622, 1022.21716
1878,1196.8314, 576.3428
1879,1090.5118, 502.0193
1880,0.0, 484.1191
1881,183.59578, 5437.1406
1882,0.0, 507.52646
1883,2740.0242, 6340.924
1884,2195.8157, 790.72095
1885,650.6113, 4284.7925
1886,361.5024, 1297.4115
1887,923.70514, 5207.996
1888,2335.4858, 2973.5388
1889,0.0, 3873.9126
1890,1086.4171, 662.9836
1891,437.2906, 2761.5159
1892,671.23083, 468.97067
1893,536.4347, 471.7251
